"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","CPNCU","Current prices in NCU","2009","2009","PLN","Zloty","0","Units",,,38471.1491224393,,
"POL","Poland","CPNCU","Current prices in NCU","2010","2010","PLN","Zloty","0","Units",,,40526.2893927319,,
"POL","Poland","CPNCU","Current prices in NCU","2011","2011","PLN","Zloty","0","Units",,,42496.8642589978,,
"POL","Poland","CPNCU","Current prices in NCU","2012","2012","PLN","Zloty","0","Units",,,43478.3531462859,,
"POL","Poland","CPNCU","Current prices in NCU","2013","2013","PLN","Zloty","0","Units",,,44136.8160319487,,
"POL","Poland","CPNCU","Current prices in NCU","2014","2014","PLN","Zloty","0","Units",,,45021.4210498987,,
"POL","Poland","CPNCU","Current prices in NCU","2015","2015","PLN","Zloty","0","Units",,,45717.2239323776,,
"POL","Poland","CPNCU","Current prices in NCU","2016","2016","PLN","Zloty","0","Units",,,47799.0984218599,,
"POL","Poland","CPNCU","Current prices in NCU","2017","2017","PLN","Zloty","0","Units",,,50828.4103217898,,
"POL","Poland","CPNCU","Current prices in NCU","2018","2018","PLN","Zloty","0","Units",,,55179.689597075,,
"POL","Poland","CPNCU","Current prices in NCU","2019","2019","PLN","Zloty","0","Units",,,59763.5795922214,,
"POL","Poland","CPNCU","Current prices in NCU","2020","2020","PLN","Zloty","0","Units",,,62809.9318823876,,
"PRT","Portugal","CPNCU","Current prices in NCU","2000","2000","EUR","Euro","0","Units",,,12636.9977338004,,
"PRT","Portugal","CPNCU","Current prices in NCU","2001","2001","EUR","Euro","0","Units",,,13173.247115061,,
